Date,LIS_ET
2015-01-01,1.1246378421783447
2015-01-02,1.0678128004074097
2015-01-03,1.0806612968444824
2015-01-04,1.1254104375839233
2015-01-05,1.1424896717071533
2015-01-06,1.0791287422180176
2015-01-07,0.9997202157974243
2015-01-08,0.8597736358642578
2015-01-09,0.9416084289550781
2015-01-10,0.8511288166046143
2015-01-11,0.7747608423233032
2015-01-12,0.7883694767951965
2015-01-13,0.7730168700218201
2015-01-14,0.8715390563011169
2015-01-15,0.8484217524528503
2015-01-16,0.8017569780349731
2015-01-17,0.8181726932525635
2015-01-18,0.7814266681671143
2015-01-19,0.7362023591995239
2015-01-20,0.7601115703582764
2015-01-21,0.7206622362136841
2015-01-22,0.6881058812141418
2015-01-23,0.7066249847412109
2015-01-24,0.7162375450134277
2015-01-25,0.7257065773010254
2015-01-26,0.6932169198989868
2015-01-27,0.6794565320014954
2015-01-28,0.6703991889953613
2015-01-29,0.6417473554611206
2015-01-30,0.6369478702545166
2015-01-31,0.602759063243866
2015-02-01,0.5874344706535339
2015-02-02,0.5381935834884644
2015-02-03,0.49094292521476746
2015-02-04,0.5201249122619629
2015-02-05,0.4987390637397766
2015-02-06,0.5328047275543213
2015-02-07,0.5139495134353638
2015-02-08,0.456138014793396
2015-02-09,0.4493565559387207
2015-02-10,0.4352266788482666
2015-02-11,0.42802897095680237
2015-02-12,0.4135686159133911
2015-02-13,0.2614727318286896
2015-02-14,0.43236324191093445
2015-02-15,0.4273681044578552
2015-02-16,0.416942834854126
2015-02-17,0.42725124955177307
2015-02-18,0.41040006279945374
2015-02-19,0.359893262386322
2015-02-20,0.3688424825668335
2015-02-21,0.36272674798965454
2015-02-22,0.3747711479663849
2015-02-23,0.37525731325149536
2015-02-24,0.36867615580558777
2015-02-25,0.3584122657775879
2015-02-26,0.3473588228225708
2015-02-27,0.3512229323387146
2015-02-28,0.3452528715133667
2015-03-01,0.3313955068588257
2015-03-02,0.32310950756073
2015-03-03,0.31193777918815613
2015-03-04,0.3074282109737396
2015-03-05,0.296996533870697
2015-03-06,0.2801480293273926
2015-03-07,0.2691986560821533
2015-03-08,0.2334231287240982
2015-03-09,0.2008223682641983
2015-03-10,0.23486605286598206
2015-03-11,0.25161924958229065
2015-03-12,0.25891685485839844
2015-03-13,0.24492034316062927
2015-03-14,0.24846303462982178
2015-03-15,0.24459166824817657
2015-03-16,0.2353043407201767
2015-03-17,0.22023597359657288
2015-03-18,0.40431827306747437
2015-03-19,0.3852187991142273
